support,itemsets
0.11131013306038895,"frozenset({'hotel', 'still'})"
0.17118730808597749,"frozenset({'hotel', 'take'})"
0.1072159672466735,"frozenset({'top', 'hotel'})"
0.1343398157625384,"frozenset({'travel', 'hotel'})"
0.14687819856704196,"frozenset({'hotel', 'two'})"
0.1251279426816786,"frozenset({'hotel', 'us'})"
0.1041453428863869,"frozenset({'hotel', 'view'})"
0.10875127942681678,"frozenset({'hotel', 'walk'})"
0.11719549641760492,"frozenset({'hotel', 'want'})"
0.1461105424769703,"frozenset({'way', 'hotel'})"
0.18142272262026612,"frozenset({'hotel', 'well'})"
0.10286591606960081,"frozenset({'within', 'hotel'})"
0.1573694984646878,"frozenset({'hotel', 'world'})"
0.12256908904810644,"frozenset({'would', 'hotel'})"
0.13050153531218014,"frozenset({'hour', 'hours'})"
0.11335721596724667,"frozenset({'hour', 'know'})"
0.10286591606960081,"frozenset({'hour', 'known'})"
0.10005117707267144,"frozenset({'hour', 'last'})"
0.1394575230296827,"frozenset({'hour', 'little'})"
0.11745138178096214,"frozenset({'local', 'hour'})"
0.1394575230296827,"frozenset({'hour', 'located'})"
0.12640736949846468,"frozenset({'long', 'hour'})"
0.11335721596724667,"frozenset({'look', 'hour'})"
0.12128966223132037,"frozenset({'hour', 'looking'})"
0.10593654042988741,"frozenset({'made', 'hour'})"
0.14150460593654043,"frozenset({'many', 'hour'})"
0.10491299897645855,"frozenset({'hour', 'may'})"
0.13075742067553736,"frozenset({'hour', 'much'})"
0.11668372569089049,"frozenset({'need', 'hour'})"
0.13408393039918118,"frozenset({'hour', 'night'})"
0.10644831115660185,"frozenset({'park', 'hour'})"
0.13510747185261002,"frozenset({'hour', 'place'})"
0.11003070624360287,"frozenset({'hour', 'popular'})"
0.10747185261003071,"frozenset({'pretty', 'hour'})"
0.10516888433981576,"frozenset({'really', 'hour'})"
0.10977482088024565,"frozenset({'ride', 'hour'})"
0.131525076765609,"frozenset({'right', 'hour'})"
0.15122824974411464,"frozenset({'hour', 'singapore'})"
0.11514841351074719,"frozenset({'hour', 'stay'})"
0.1218014329580348,"frozenset({'hour', 'still'})"
0.17988741044012282,"frozenset({'hour', 'take'})"
0.109007164790174,"frozenset({'travel', 'hour'})"
0.1187308085977482,"frozenset({'hour', 'two'})"
0.12384851586489252,"frozenset({'hour', 'us'})"
0.10440122824974411,"frozenset({'hour', 'view'})"
0.11028659160696008,"frozenset({'hour', 'walk'})"
0.13101330603889458,"frozenset({'hour', 'want'})"
0.11028659160696008,"frozenset({'hour', 'water'})"
0.16146366427840328,"frozenset({'way', 'hour'})"
0.16862845445240532,"frozenset({'hour', 'well'})"
0.12333674513817809,"frozenset({'hour', 'world'})"
0.1266632548618219,"frozenset({'would', 'hour'})"
0.10286591606960081,"frozenset({'including', 'hours'})"
0.12333674513817809,"frozenset({'know', 'hours'})"
0.1138689866939611,"frozenset({'known', 'hours'})"
0.11668372569089049,"frozenset({'last', 'hours'})"
0.1491811668372569,"frozenset({'little', 'hours'})"
0.12128966223132037,"frozenset({'local', 'hours'})"
0.13715455475946775,"frozenset({'located', 'hours'})"
0.14073694984646878,"frozenset({'long', 'hours'})"
0.12922210849539406,"frozenset({'look', 'hours'})"
0.13408393039918118,"frozenset({'looking', 'hours'})"
0.1056806550665302,"frozenset({'lot', 'hours'})"
0.1281985670419652,"frozenset({'made', 'hours'})"
0.1555783009211873,"frozenset({'many', 'hours'})"
0.11719549641760492,"frozenset({'may', 'hours'})"
0.10491299897645855,"frozenset({'might', 'hours'})"
0.14048106448311157,"frozenset({'hours', 'much'})"
0.1284544524053224,"frozenset({'need', 'hours'})"
0.14048106448311157,"frozenset({'night', 'hours'})"
0.109007164790174,"frozenset({'old', 'hours'})"
0.1026100307062436,"frozenset({'open', 'hours'})"
0.10772773797338792,"frozenset({'park', 'hours'})"
0.10363357215967246,"frozenset({'hours', 'part'})"
0.15301944728761516,"frozenset({'place', 'hours'})"
0.11591606960081884,"frozenset({'popular', 'hours'})"
0.11924257932446264,"frozenset({'pretty', 'hours'})"
0.1105424769703173,"frozenset({'quite', 'hours'})"
0.12052200614124872,"frozenset({'really', 'hours'})"
0.10440122824974411,"frozenset({'ride', 'hours'})"
0.13510747185261002,"frozenset({'right', 'hours'})"
0.1023541453428864,"frozenset({'set', 'hours'})"
0.17118730808597749,"frozenset({'singapore', 'hours'})"
0.1023541453428864,"frozenset({'something', 'hours'})"
0.11412487205731832,"frozenset({'hours', 'stay'})"
0.131525076765609,"frozenset({'still', 'hours'})"
0.11361310133060389,"frozenset({'sure', 'hours'})"
0.19421699078812693,"frozenset({'take', 'hours'})"
0.10107471852610031,"frozenset({'though', 'hours'})"
0.10798362333674513,"frozenset({'top', 'hours'})"
0.12410440122824974,"frozenset({'travel', 'hours'})"
0.13894575230296827,"frozenset({'two', 'hours'})"
0.13254861821903788,"frozenset({'us', 'hours'})"
0.10491299897645855,"frozenset({'via', 'hours'})"
0.10005117707267144,"frozenset({'view', 'hours'})"
0.10696008188331628,"frozenset({'walk', 'hours'})"
0.140992835209826,"frozenset({'want', 'hours'})"
0.10696008188331628,"frozenset({'water', 'hours'})"
0.17272262026612079,"frozenset({'way', 'hours'})"
0.18500511770726713,"frozenset({'well', 'hours'})"
0.10926305015353122,"frozenset({'without', 'hours'})"
0.13203684749232344,"frozenset({'world', 'hours'})"
0.1363868986693961,"frozenset({'would', 'hours'})"
0.1026100307062436,"frozenset({'house', 'little'})"
0.11003070624360287,"frozenset({'house', 'located'})"
0.10849539406345957,"frozenset({'house', 'many'})"
0.10337768679631525,"frozenset({'house', 'night'})"
0.10465711361310133,"frozenset({'house', 'place'})"
0.10465711361310133,"frozenset({'house', 'singapore'})"
0.1253838280450358,"frozenset({'house', 'take'})"
0.10823950870010235,"frozenset({'house', 'way'})"
0.1269191402251791,"frozenset({'house', 'well'})"
0.10158648925281474,"frozenset({'include', 'including'})"
0.13510747185261002,"frozenset({'include', 'singapore'})"
0.12256908904810644,"frozenset({'include', 'take'})"
0.13229273285568066,"frozenset({'include', 'well'})"
0.10133060388945753,"frozenset({'include', 'world'})"
0.11335721596724667,"frozenset({'international', 'including'})"
0.10158648925281474,"frozenset({'known', 'including'})"
0.1072159672466735,"frozenset({'little', 'including'})"
0.13382804503582396,"frozenset({'local', 'including'})"
0.131525076765609,"frozenset({'located', 'including'})"
0.10977482088024565,"frozenset({'long', 'including'})"
0.10696008188331628,"frozenset({'look', 'including'})"
0.10440122824974411,"frozenset({'looking', 'including'})"
0.10644831115660185,"frozenset({'made', 'including'})"
0.1312691914022518,"frozenset({'many', 'including'})"
0.10670419651995906,"frozenset({'including', 'may'})"
0.10056294779938588,"frozenset({'including', 'much'})"
0.12256908904810644,"frozenset({'night', 'including'})"
0.10030706243602866,"frozenset({'including', 'offer'})"
0.13510747185261002,"frozenset({'offers', 'including'})"
0.10747185261003071,"frozenset({'including', 'part'})"
0.11745138178096214,"frozenset({'place', 'including'})"
0.11131013306038895,"frozenset({'popular', 'including'})"
0.10977482088024565,"frozenset({'set', 'including'})"
0.1862845445240532,"frozenset({'singapore', 'including'})"
0.11463664278403275,"frozenset({'including', 'stay'})"
0.16453428863868988,"frozenset({'take', 'including'})"
0.10747185261003071,"frozenset({'top', 'including'})"
0.14662231320368474,"frozenset({'travel', 'including'})"
0.13689866939611053,"frozenset({'two', 'including'})"
0.1026100307062436,"frozenset({'including', 'unique'})"
0.10286591606960081,"frozenset({'us', 'including'})"
0.1023541453428864,"frozenset({'via', 'including'})"
0.1299897645854657,"frozenset({'way', 'including'})"
0.17067553735926305,"frozenset({'well', 'including'})"
0.17246673490276357,"frozenset({'world', 'including'})"
0.12052200614124872,"frozenset({'year', 'including'})"
0.10440122824974411,"frozenset({'instead', 'little'})"
0.10133060388945753,"frozenset({'many', 'instead'})"
0.10005117707267144,"frozenset({'instead', 'much'})"
0.10005117707267144,"frozenset({'place', 'instead'})"
0.1253838280450358,"frozenset({'take', 'instead'})"
0.10337768679631525,"frozenset({'want', 'instead'})"
0.11412487205731832,"frozenset({'way', 'instead'})"
0.12077789150460594,"frozenset({'instead', 'well'})"
0.10875127942681678,"frozenset({'interesting', 'well'})"
0.10696008188331628,"frozenset({'international', 'local'})"
0.13664278403275332,"frozenset({'international', 'singapore'})"
0.10747185261003071,"frozenset({'international', 'take'})"
0.11745138178096214,"frozenset({'international', 'travel'})"
0.1026100307062436,"frozenset({'international', 'two'})"
0.12282497441146366,"frozenset({'international', 'well'})"
0.12461617195496417,"frozenset({'international', 'world'})"
0.10491299897645855,"frozenset({'island', 'many'})"
0.1008188331627431,"frozenset({'island', 'night'})"
0.11156601842374617,"frozenset({'island', 'singapore'})"
0.1253838280450358,"frozenset({'island', 'take'})"
0.10977482088024565,"frozenset({'island', 'way'})"
0.12410440122824974,"frozenset({'island', 'well'})"
0.10644831115660185,"frozenset({'island', 'world'})"
0.10798362333674513,"frozenset({'journey', 'singapore'})"
0.11668372569089049,"frozenset({'journey', 'take'})"
0.10388945752302968,"frozenset({'journey', 'travel'})"
0.10158648925281474,"frozenset({'way', 'journey'})"
0.10823950870010235,"frozenset({'journey', 'well'})"
0.10056294779938588,"frozenset({'journey', 'world'})"
0.10491299897645855,"frozenset({'little', 'keep'})"
0.1026100307062436,"frozenset({'many', 'keep'})"
0.10337768679631525,"frozenset({'place', 'keep'})"
0.12487205731832139,"frozenset({'take', 'keep'})"
0.10337768679631525,"frozenset({'want', 'keep'})"
0.10926305015353122,"frozenset({'way', 'keep'})"
0.12103377686796316,"frozenset({'well', 'keep'})"
0.11949846468781986,"frozenset({'known', 'know'})"
0.12333674513817809,"frozenset({'know', 'last'})"
0.10030706243602866,"frozenset({'know', 'let'})"
0.11131013306038895,"frozenset({'know', 'life'})"
0.17118730808597749,"frozenset({'little', 'know'})"
0.1284544524053224,"frozenset({'local', 'know'})"
0.13357215967246674,"frozenset({'located', 'know'})"
0.14355168884339817,"frozenset({'long', 'know'})"
0.15250767656090072,"frozenset({'look', 'know'})"
0.14866939611054247,"frozenset({'looking', 'know'})"
0.12640736949846468,"frozenset({'lot', 'know'})"
0.11514841351074719,"frozenset({'love', 'know'})"
0.1363868986693961,"frozenset({'made', 'know'})"
0.10005117707267144,"frozenset({'main', 'know'})"
0.18372569089048107,"frozenset({'many', 'know'})"
0.1253838280450358,"frozenset({'know', 'may'})"
0.12436028659160696,"frozenset({'might', 'know'})"
0.16555783009211872,"frozenset({'know', 'much'})"
0.14329580348004095,"frozenset({'need', 'know'})"
0.13510747185261002,"frozenset({'night', 'know'})"
0.1169396110542477,"frozenset({'old', 'know'})"
0.10593654042988741,"frozenset({'park', 'know'})"
0.11182190378710338,"frozenset({'know', 'part'})"
0.16606960081883315,"frozenset({'place', 'know'})"
0.10542476970317298,"frozenset({'places', 'know'})"
0.12436028659160696,"frozenset({'popular', 'know'})"
0.10056294779938588,"frozenset({'post', 'know'})"
0.13843398157625383,"frozenset({'pretty', 'know'})"
0.12947799385875128,"frozenset({'know', 'quite'})"
0.14150460593654043,"frozenset({'really', 'know'})"
0.1604401228249744,"frozenset({'right', 'know'})"
0.10158648925281474,"frozenset({'set', 'know'})"
0.10798362333674513,"frozenset({'since', 'know'})"
0.1763050153531218,"frozenset({'know', 'singapore'})"
0.11003070624360287,"frozenset({'small', 'know'})"
0.11796315250767656,"frozenset({'something', 'know'})"
0.11745138178096214,"frozenset({'know', 'stay'})"
0.1537871033776868,"frozenset({'know', 'still'})"
0.12384851586489252,"frozenset({'sure', 'know'})"
0.2003582395087001,"frozenset({'take', 'know'})"
0.10619242579324463,"frozenset({'know', 'thing'})"
0.12563971340839303,"frozenset({'think', 'know'})"
0.11438075742067554,"frozenset({'though', 'know'})"
0.11028659160696008,"frozenset({'top', 'know'})"
0.131525076765609,"frozenset({'travel', 'know'})"
0.1345957011258956,"frozenset({'two', 'know'})"
0.15327533265097237,"frozenset({'us', 'know'})"
0.11258955987717502,"frozenset({'walk', 'know'})"
0.16709314227226202,"frozenset({'want', 'know'})"
0.10184237461617196,"frozenset({'water', 'know'})"
0.18884339815762538,"frozenset({'way', 'know'})"
0.2054759467758444,"frozenset({'know', 'well'})"
0.12077789150460594,"frozenset({'know', 'without'})"
0.14278403275332652,"frozenset({'world', 'know'})"
0.1653019447287615,"frozenset({'would', 'know'})"
0.10926305015353122,"frozenset({'know', 'year'})"
0.13741044012282497,"frozenset({'known', 'little'})"
0.12563971340839303,"frozenset({'local', 'known'})"
0.14303991811668373,"frozenset({'known', 'located'})"
0.12384851586489252,"frozenset({'long', 'known'})"
0.12052200614124872,"frozenset({'look', 'known'})"
0.12640736949846468,"frozenset({'known', 'looking'})"
0.11310133060388945,"frozenset({'made', 'known'})"
0.1555783009211873,"frozenset({'many', 'known'})"
0.10286591606960081,"frozenset({'known', 'may'})"
0.12436028659160696,"frozenset({'known', 'much'})"
0.1008188331627431,"frozenset({'need', 'known'})"
0.12231320368474924,"frozenset({'known', 'night'})"
0.10747185261003071,"frozenset({'old', 'known'})"
0.10465711361310133,"frozenset({'park', 'known'})"
0.10772773797338792,"frozenset({'known', 'part'})"
0.14713408393039917,"frozenset({'known', 'place'})"
0.12436028659160696,"frozenset({'known', 'popular'})"
0.1041453428863869,"frozenset({'pretty', 'known'})"
0.1297338792221085,"frozenset({'right', 'known'})"
0.14048106448311157,"frozenset({'known', 'singapore'})"
0.10286591606960081,"frozenset({'known', 'stay'})"
0.12128966223132037,"frozenset({'known', 'still'})"
0.1008188331627431,"frozenset({'sure', 'known'})"
0.16274309109518936,"frozenset({'known', 'take'})"
0.10696008188331628,"frozenset({'top', 'known'})"
0.1072159672466735,"frozenset({'travel', 'known'})"
0.11924257932446264,"frozenset({'two', 'known'})"
0.12052200614124872,"frozenset({'known', 'us'})"
0.10516888433981576,"frozenset({'known', 'walk'})"
0.12359263050153531,"frozenset({'known', 'want'})"
0.1041453428863869,"frozenset({'water', 'known'})"
0.1535312180143296,"frozenset({'way', 'known'})"
0.18679631525076765,"frozenset({'known', 'well'})"
0.13971340839303992,"frozenset({'known', 'world'})"
0.12052200614124872,"frozenset({'would', 'known'})"
0.10388945752302968,"frozenset({'large', 'many'})"
0.1026100307062436,"frozenset({'large', 'place'})"
0.10644831115660185,"frozenset({'large', 'take'})"
0.1023541453428864,"frozenset({'large', 'way'})"
0.11975435005117707,"frozenset({'large', 'well'})"
0.11924257932446264,"frozenset({'world', 'largest'})"
0.13868986693961105,"frozenset({'little', 'last'})"
0.11361310133060389,"frozenset({'local', 'last'})"
0.12128966223132037,"frozenset({'located', 'last'})"
0.12768679631525076,"frozenset({'long', 'last'})"
0.11949846468781986,"frozenset({'look', 'last'})"
0.12001023541453429,"frozenset({'looking', 'last'})"
0.11847492323439099,"frozenset({'made', 'last'})"
0.15122824974411464,"frozenset({'many', 'last'})"
0.1105424769703173,"frozenset({'last', 'may'})"
0.13689866939611053,"frozenset({'last', 'much'})"
0.11131013306038895,"frozenset({'need', 'last'})"
0.1299897645854657,"frozenset({'night', 'last'})"
0.1056806550665302,"frozenset({'old', 'last'})"
0.10670419651995906,"frozenset({'last', 'part'})"
0.13741044012282497,"frozenset({'place', 'last'})"
0.10005117707267144,"frozenset({'popular', 'last'})"
0.11131013306038895,"frozenset({'pretty', 'last'})"
0.1026100307062436,"frozenset({'last', 'quite'})"
0.11617195496417605,"frozenset({'really', 'last'})"
0.12410440122824974,"frozenset({'right', 'last'})"
0.17835209825997952,"frozenset({'singapore', 'last'})"
0.11003070624360287,"frozenset({'last', 'stay'})"
0.1281985670419652,"frozenset({'still', 'last'})"
0.10005117707267144,"frozenset({'sure', 'last'})"
0.17016376663254862,"frozenset({'take', 'last'})"
0.1056806550665302,"frozenset({'top', 'last'})"
0.12794268167860798,"frozenset({'travel', 'last'})"
0.13715455475946775,"frozenset({'two', 'last'})"
0.13741044012282497,"frozenset({'us', 'last'})"
0.12947799385875128,"frozenset({'want', 'last'})"
0.1555783009211873,"frozenset({'way', 'last'})"
0.17707267144319344,"frozenset({'well', 'last'})"
0.13203684749232344,"frozenset({'world', 'last'})"
0.1330603889457523,"frozenset({'would', 'last'})"
0.12436028659160696,"frozenset({'year', 'last'})"
0.1026100307062436,"frozenset({'leave', 'well'})"
0.10337768679631525,"frozenset({'take', 'left'})"
0.10133060388945753,"frozenset({'way', 'left'})"
0.10440122824974411,"frozenset({'left', 'well'})"
0.11463664278403275,"frozenset({'less', 'little'})"
0.11668372569089049,"frozenset({'many', 'less'})"
0.11003070624360287,"frozenset({'less', 'much'})"
0.10772773797338792,"frozenset({'less', 'place'})"
0.10619242579324463,"frozenset({'less', 'right'})"
0.109007164790174,"frozenset({'less', 'singapore'})"
0.10184237461617196,"frozenset({'less', 'still'})"
0.12615148413510746,"frozenset({'less', 'take'})"
0.10516888433981576,"frozenset({'less', 'want'})"
0.12103377686796316,"frozenset({'way', 'less'})"
0.131525076765609,"frozenset({'less', 'well'})"
0.10619242579324463,"frozenset({'would', 'less'})"
0.1138689866939611,"frozenset({'take', 'let'})"
0.10593654042988741,"frozenset({'way', 'let'})"
0.11591606960081884,"frozenset({'well', 'let'})"
0.1008188331627431,"frozenset({'level', 'take'})"
0.10644831115660185,"frozenset({'level', 'well'})"
0.12410440122824974,"frozenset({'little', 'life'})"
0.11182190378710338,"frozenset({'local', 'life'})"
0.11489252814738997,"frozenset({'located', 'life'})"
0.11975435005117707,"frozenset({'long', 'life'})"
0.11438075742067554,"frozenset({'look', 'life'})"
0.11156601842374617,"frozenset({'looking', 'life'})"
0.10491299897645855,"frozenset({'made', 'life'})"
0.13587512794268167,"frozenset({'many', 'life'})"
0.11617195496417605,"frozenset({'life', 'much'})"
0.11642784032753327,"frozenset({'night', 'life'})"
0.13408393039918118,"frozenset({'place', 'life'})"
0.11079836233367452,"frozenset({'right', 'life'})"
0.14303991811668373,"frozenset({'singapore', 'life'})"
0.10030706243602866,"frozenset({'life', 'stay'})"
0.11156601842374617,"frozenset({'still', 'life'})"
0.16299897645854658,"frozenset({'take', 'life'})"
0.1072159672466735,"frozenset({'travel', 'life'})"
0.11591606960081884,"frozenset({'two', 'life'})"
0.10772773797338792,"frozenset({'us', 'life'})"
0.12103377686796316,"frozenset({'want', 'life'})"
0.14636642784032752,"frozenset({'way', 'life'})"
0.15967246673490276,"frozenset({'well', 'life'})"
0.14048106448311157,"frozenset({'world', 'life'})"
0.11642784032753327,"frozenset({'would', 'life'})"
0.10798362333674513,"frozenset({'well', 'light'})"
0.10491299897645855,"frozenset({'list', 'little'})"
0.10056294779938588,"frozenset({'list', 'looking'})"
0.11258955987717502,"frozenset({'many', 'list'})"
0.11079836233367452,"frozenset({'list', 'place'})"
0.10619242579324463,"frozenset({'list', 'singapore'})"
0.12563971340839303,"frozenset({'list', 'take'})"
0.1026100307062436,"frozenset({'list', 'want'})"
0.10977482088024565,"frozenset({'way', 'list'})"
0.13229273285568066,"frozenset({'list', 'well'})"
0.150460593654043,"frozenset({'local', 'little'})"
0.16658137154554759,"frozenset({'located', 'little'})"
0.1745138178096213,"frozenset({'long', 'little'})"
0.1699078812691914,"frozenset({'look', 'little'})"
0.18167860798362334,"frozenset({'looking', 'little'})"
0.1489252814738997,"frozenset({'lot', 'little'})"
0.12589559877175024,"frozenset({'love', 'little'})"
0.1647901740020471,"frozenset({'made', 'little'})"
0.12359263050153531,"frozenset({'main', 'little'})"
0.1056806550665302,"frozenset({'making', 'little'})"
0.2034288638689867,"frozenset({'many', 'little'})"
0.1345957011258956,"frozenset({'little', 'may'})"
0.13817809621289662,"frozenset({'might', 'little'})"
0.1023541453428864,"frozenset({'minutes', 'little'})"
0.18654042988741043,"frozenset({'little', 'much'})"
0.10491299897645855,"frozenset({'near', 'little'})"
0.1555783009211873,"frozenset({'need', 'little'})"
0.10107471852610031,"frozenset({'little', 'never'})"
0.17323439099283522,"frozenset({'little', 'night'})"
0.13971340839303992,"frozenset({'old', 'little'})"
0.11514841351074719,"frozenset({'open', 'little'})"
0.12768679631525076,"frozenset({'park', 'little'})"
0.14022517911975435,"frozenset({'little', 'part'})"
0.11105424769703173,"frozenset({'little', 'perfect'})"
0.20061412487205732,"frozenset({'place', 'little'})"
0.1202661207778915,"frozenset({'little', 'places'})"
0.1330603889457523,"frozenset({'little', 'popular'})"
0.1072159672466735,"frozenset({'post', 'little'})"
0.18193449334698056,"frozenset({'pretty', 'little'})"
0.10388945752302968,"frozenset({'probably', 'little'})"
0.16274309109518936,"frozenset({'little', 'quite'})"
0.10593654042988741,"frozenset({'little', 'read'})"
0.1778403275332651,"frozenset({'really', 'little'})"
0.11642784032753327,"frozenset({'restaurant', 'little'})"
0.11258955987717502,"frozenset({'ride', 'little'})"
0.18781985670419651,"frozenset({'right', 'little'})"
0.12077789150460594,"frozenset({'road', 'little'})"
0.1251279426816786,"frozenset({'room', 'little'})"
0.10005117707267144,"frozenset({'little', 'sea'})"
0.12205731832139202,"frozenset({'set', 'little'})"
0.1026100307062436,"frozenset({'little', 'shopping'})"
0.11463664278403275,"frozenset({'short', 'little'})"
0.11079836233367452,"frozenset({'side', 'little'})"
0.1187308085977482,"frozenset({'since', 'little'})"
0.20291709314227227,"frozenset({'little', 'singapore'})"
0.13613101330603888,"frozenset({'small', 'little'})"
0.14303991811668373,"frozenset({'something', 'little'})"
0.10849539406345957,"frozenset({'spot', 'little'})"
0.10644831115660185,"frozenset({'start', 'little'})"
0.14022517911975435,"frozenset({'little', 'stay'})"
0.17221084953940635,"frozenset({'little', 'still'})"
0.11361310133060389,"frozenset({'little', 'street'})"
0.13817809621289662,"frozenset({'sure', 'little'})"
0.2320880245649949,"frozenset({'take', 'little'})"
0.10286591606960081,"frozenset({'taking', 'little'})"
0.12308085977482087,"frozenset({'little', 'thing'})"
0.13485158648925283,"frozenset({'think', 'little'})"
0.14713408393039917,"frozenset({'though', 'little'})"
0.11335721596724667,"frozenset({'took', 'little'})"
0.12615148413510746,"frozenset({'top', 'little'})"
0.14457523029682703,"frozenset({'travel', 'little'})"
0.1558341862845445,"frozenset({'two', 'little'})"
0.1699078812691914,"frozenset({'little', 'us'})"
0.10465711361310133,"frozenset({'use', 'little'})"
0.10849539406345957,"frozenset({'little', 'used'})"
0.10030706243602866,"frozenset({'little', 'usually'})"
0.10670419651995906,"frozenset({'via', 'little'})"
0.12589559877175024,"frozenset({'little', 'view'})"
0.14048106448311157,"frozenset({'little', 'walk'})"
0.18449334698055272,"frozenset({'want', 'little'})"
0.12947799385875128,"frozenset({'water', 'little'})"
0.21775844421699078,"frozenset({'way', 'little'})"
0.2502558853633572,"frozenset({'little', 'well'})"
0.1041453428863869,"frozenset({'little', 'whole'})"
0.10107471852610031,"frozenset({'within', 'little'})"
0.13357215967246674,"frozenset({'little', 'without'})"
0.1589048106448311,"frozenset({'world', 'little'})"
0.18500511770726713,"frozenset({'would', 'little'})"
0.10951893551688843,"frozenset({'little', 'year'})"
0.10440122824974411,"frozenset({'years', 'little'})"
0.11105424769703173,"frozenset({'live', 'take'})"
0.11284544524053224,"frozenset({'live', 'well'})"
0.16299897645854658,"frozenset({'local', 'located'})"
0.13894575230296827,"frozenset({'long', 'local'})"
0.13843398157625383,"frozenset({'local', 'look'})"
0.13843398157625383,"frozenset({'local', 'looking'})"
0.13868986693961105,"frozenset({'made', 'local'})"
0.1008188331627431,"frozenset({'local', 'making'})"
0.1750255885363357,"frozenset({'many', 'local'})"
0.1251279426816786,"frozenset({'local', 'may'})"
0.10133060388945753,"frozenset({'local', 'might'})"
0.14176049129989765,"frozenset({'local', 'much'})"
0.11284544524053224,"frozenset({'local', 'need'})"
0.15276356192425794,"frozenset({'local', 'night'})"
0.1328045035823951,"frozenset({'local', 'offers'})"
0.11719549641760492,"frozenset({'local', 'old'})"
0.109007164790174,"frozenset({'local', 'open'})"
0.11284544524053224,"frozenset({'park', 'local'})"
0.13382804503582396,"frozenset({'local', 'part'})"
0.1105424769703173,"frozenset({'local', 'perfect'})"
0.16299897645854658,"frozenset({'local', 'place'})"
0.10030706243602866,"frozenset({'local', 'places'})"
0.1312691914022518,"frozenset({'local', 'popular'})"
0.1138689866939611,"frozenset({'local', 'pretty'})"
0.10388945752302968,"frozenset({'local', 'quite'})"
0.11335721596724667,"frozenset({'really', 'local'})"
0.12103377686796316,"frozenset({'local', 'restaurant'})"
0.13817809621289662,"frozenset({'local', 'right'})"
0.1056806550665302,"frozenset({'road', 'local'})"
0.11463664278403275,"frozenset({'room', 'local'})"
0.11770726714431934,"frozenset({'set', 'local'})"
0.10005117707267144,"frozenset({'local', 'shopping'})"
0.19421699078812693,"frozenset({'local', 'singapore'})"
0.10056294779938588,"frozenset({'small', 'local'})"
0.10363357215967246,"frozenset({'local', 'something'})"
0.13664278403275332,"frozenset({'local', 'stay'})"
0.1266632548618219,"frozenset({'local', 'still'})"
0.1041453428863869,"frozenset({'local', 'street'})"
0.10747185261003071,"frozenset({'local', 'sure'})"
0.19293756397134085,"frozenset({'local', 'take'})"
0.11745138178096214,"frozenset({'top', 'local'})"
0.10107471852610031,"frozenset({'local', 'traditional'})"
0.15122824974411464,"frozenset({'local', 'travel'})"
0.1617195496417605,"frozenset({'local', 'two'})"
0.11105424769703173,"frozenset({'local', 'unique'})"
0.13561924257932445,"frozenset({'local', 'us'})"
0.11003070624360287,"frozenset({'local', 'view'})"
0.11514841351074719,"frozenset({'local', 'walk'})"
0.13561924257932445,"frozenset({'local', 'want'})"
0.1120777891504606,"frozenset({'local', 'water'})"
0.17732855680655066,"frozenset({'way', 'local'})"
0.21494370522006143,"frozenset({'local', 'well'})"
0.1026100307062436,"frozenset({'within', 'local'})"
0.10670419651995906,"frozenset({'local', 'without'})"
0.16965199590583419,"frozenset({'local', 'world'})"
0.14355168884339817,"frozenset({'would', 'local'})"
0.11796315250767656,"frozenset({'local', 'year'})"
0.1458546571136131,"frozenset({'long', 'located'})"
0.14713408393039917,"frozenset({'look', 'located'})"
0.15506653019447286,"frozenset({'located', 'looking'})"
0.10593654042988741,"frozenset({'lot', 'located'})"
0.10133060388945753,"frozenset({'love', 'located'})"
0.1379222108495394,"frozenset({'made', 'located'})"
0.11412487205731832,"frozenset({'main', 'located'})"
0.1827021494370522,"frozenset({'many', 'located'})"
0.12282497441146366,"frozenset({'located', 'may'})"
0.1072159672466735,"frozenset({'might', 'located'})"
0.11438075742067554,"frozenset({'minutes', 'located'})"
0.14457523029682703,"frozenset({'located', 'much'})"
0.11566018423746162,"frozenset({'near', 'located'})"
0.12563971340839303,"frozenset({'need', 'located'})"
0.1668372569089048,"frozenset({'located', 'night'})"
0.1379222108495394,"frozenset({'located', 'offers'})"
0.13357215967246674,"frozenset({'old', 'located'})"
0.11796315250767656,"frozenset({'located', 'open'})"
0.13715455475946775,"frozenset({'park', 'located'})"
0.13101330603889458,"frozenset({'located', 'part'})"
0.1202661207778915,"frozenset({'located', 'perfect'})"
0.1811668372569089,"frozenset({'located', 'place'})"
0.1458546571136131,"frozenset({'located', 'popular'})"
0.12794268167860798,"frozenset({'pretty', 'located'})"
0.10593654042988741,"frozenset({'located', 'quite'})"
0.12001023541453429,"frozenset({'really', 'located'})"
0.13510747185261002,"frozenset({'located', 'restaurant'})"
0.10926305015353122,"frozenset({'ride', 'located'})"
0.15941658137154555,"frozenset({'right', 'located'})"
0.10747185261003071,"frozenset({'road', 'located'})"
0.13741044012282497,"frozenset({'room', 'located'})"
0.10772773797338792,"frozenset({'located', 'rooms'})"
0.10696008188331628,"frozenset({'located', 'sea'})"
0.11514841351074719,"frozenset({'set', 'located'})"
0.11489252814738997,"frozenset({'located', 'shopping'})"
0.10491299897645855,"frozenset({'short', 'located'})"
0.1056806550665302,"frozenset({'located', 'since'})"
0.19037871033776868,"frozenset({'located', 'singapore'})"
